head,tail,relation,edge_direction,evidence_count,mean_confidence,max_confidence,edge_score,evidence
Adolphine,Sigiswald,romantic,undirected,12,0.9780326133333334,0.99501365,2.508604123145761,"Infobox field family/Spouse: Nahelache (First Wife, Former Second Wife) Adolphine (First Wife, Former) Rozemyne (Engaged, Cancelled) | With Eglantine now removed from his consideration for a first wife, Sigiswald gets engaged with Adolphine of Drewanchel. | Infobox field family/Spouse: Prince Sigiswald (Former)"
Adelbert,Rudiger,family,undirected,2,0.9919079749999999,0.9947621,1.0897222905629003,"Infobox field family/Offspring: Wilfried (Grandson) Rozemyne (Granddaughter, through Adoption) Charlotte (Granddaughter) Melchior (Grandson) Henriette (Granddaughter) Rudiger (Grandson) Detlinde (Granddaughter) Alstede (Granddaughter) Benedikta (Great-Granddaugher) | Infobox field family/Grandfather: Adelbert (Deceased)"
Hildebrand,Raufereg,family,undirected,2,0.9918759,0.9923804,1.0896870525737412,Infobox field family/Relatives: Hildebrand (Cousin) Kenntrips (Cousin) Rasantark (Cousin) Reginald (Cousin) Codenest (Cousin) | Infobox field family/Relatives: Eglantine (Cousin) Lestilaut (Cousin) Hannelore (Cousin) Reginald (Cousin) Kenntrips (Cousin) Rasantark (Cousin) Raufereg (Cousin) Lungtase (Cousin) Nahelache's Son (Half-Nephew) Stephareine (Half-Niece)
Marianne,Charlotte,service_retainer,directed,2,0.99181355,0.9946672,1.0896185540975427,"Marianne (マリアンネ, Marianne) is an Ehrenfest apprentice archscholar and one of Charlotte's retainers. | Infobox field occupation: Charlotte's Retainer Apprentice Scholar Royal Academy Student"
Bezewanst,Irmhilde,family,undirected,2,0.99156165,0.9935622,1.0893418136620272,"Infobox field family/Sister: Veronica Irmhilde (Half-Sister, Deceased) Unnamed Woman (Half-Sister, In-Law, Deceased) | Infobox field family/Sister: Veronica (Half-Sister, In-Law) Bezewanst (Half-Brother, In-Law, Deceased)"
Count Leisegang,Previous Count Leisegang,family,undirected,2,0.991115065,0.9923544,1.0888511898930924,Infobox field family/Offspring: Karstedt (Grandson) Count Leisegang (Grandson) Leberecht (Grandson) Claudio (Grandson) Elvira (Granddaughter) Eckhart (Great-Grandson) Lamprecht (Great-Grandson) Cornelius (Great-Grandson) Rozemyne (Great-Granddaughter) Traugott (Great-Grandson) Nikolaus (Great-Grandson) Oliswalt (Great-Grandson) Leberecht's Middle Son (Great-Grandson) Hartmut (Great-Grandson) Leonore (Great-Granddaughter) Brunhilde (Great-Granddaughter) Bertilde (Great-Granddaughter) | Infobox field family/Grandfather: Previous Count Leisegang (Deceased)
Monika,Nicola,friend_ally,undirected,2,0.9910561,0.9940878,1.088786410219491,She is a close friend of Monika. | She is a close friend of Nicola.
Benno,Hasse's Mayor,enemy_rival,undirected,2,0.9908086,0.9911855,1.0885145036780457,"Rozemyne, after meeting with Benno decides to spread rumors through the merchants to spread unease and to turn the town against him. | Unaware of Bezewanst's demise, Hasse's mayor is very uncooperative and exceptionally rude to Benno, believing that his connection to the High Priest will shield him from any consequence for his actions."
Claudio,Previous Count Leisegang,family,undirected,2,0.99076668,0.9923429,1.0884684498509047,"Infobox field family/Offspring: Karstedt (Grandson) Count Leisegang (Grandson) Leberecht (Grandson) Claudio (Grandson) Elvira (Granddaughter) Eckhart (Great-Grandson) Lamprecht (Great-Grandson) Cornelius (Great-Grandson) Rozemyne (Great-Granddaughter) Traugott (Great-Grandson) Nikolaus (Great-Grandson) Oliswalt (Great-Grandson) Leberecht's Middle Son (Great-Grandson) Hartmut (Great-Grandson) Leonore (Great-Granddaughter) Brunhilde (Great-Granddaughter) Bertilde (Great-Granddaughter) | Infobox field family/Relatives: Previous Count Leisegang (Grandfather, Deceased) Count Groschel (Cousin) Eckhart (Nephew) Lamprecht (Nephew) Cornelius (Nephew) Rozemyne (Niece)"
Arthur,Trauerqual,service_retainer,directed,2,0.9907400900000001,0.99746263,1.088439237750149,"Originally born in Gilessenmeyer, Arthur managed to become a Sovereign Noble under the rule of Zent Trauerqual and was eventually assigned to be the head attendant of the Zent's third son, Prince Hildebrand. | Following the abdication of Trauerqual from the position of Zent and his entire family moving to the newly created duchy of Blumenfeld, it is unknown whether he moved to Blumenfeld and continued to serve Hildebrand as an archduke candidate or if he was dismissed as a retainer as his lord was exploited by Raublut."
Leberecht,Previous Count Leisegang,family,undirected,2,0.99055,0.9921787,1.088230402540196,Infobox field family/Offspring: Karstedt (Grandson) Count Leisegang (Grandson) Leberecht (Grandson) Claudio (Grandson) Elvira (Granddaughter) Eckhart (Great-Grandson) Lamprecht (Great-Grandson) Cornelius (Great-Grandson) Rozemyne (Great-Granddaughter) Traugott (Great-Grandson) Nikolaus (Great-Grandson) Oliswalt (Great-Grandson) Leberecht's Middle Son (Great-Grandson) Hartmut (Great-Grandson) Leonore (Great-Granddaughter) Brunhilde (Great-Granddaughter) Bertilde (Great-Granddaughter) | Infobox field family/Grandfather: Previous Count Leisegang (Deceased)
Rosina,Myne,service_retainer,directed,2,0.9905421999999999,0.9966689,1.0882218333643445,"A gifted harspiel player, Rosina serves as Myne's attendant and music teacher at the temple. | Infobox field occupation: Rozemyne's personal musician Myne's Attendant (Former)"
Theodore,Rozemyne,service_retainer,directed,2,0.99051278,0.992101,1.0881895121908118,"As was decided the year prior, upon his entry into the Royal Academy, Theodore entered Lady Rozemyne's service as a temporary guard knight until the time when he graduates from the Royal Academy, at which point he will be allowed to retire to serve Giebe Kirnberger. | Infobox field occupation: Royal Academy Student Rozemyne's guard knight (Former)"
Heileind,Tollkuehnheit,family,undirected,2,0.9904901500000001,0.9963121,1.0881646505947193,"He was a Royal Family member of the ancient past, being the son of Aeussewahl and the brother of Heileind. | He was the son of Aeussewahl and the brother of Tollkuehnheit."
Gabriele,Sylvester,family,undirected,2,0.9904688,0.99608684,1.0881411952223563,"Infobox field family/Offspring: Constanze (Granddaughter) Georgine (Granddaughter) Sylvester (Grandson) Wilfried (Great-Grandson) Rozemyne (Great-Granddaugther, through Adoption) Charlotte (Great-Granddaughter) Melchior (Great-Grandson) Henrietta (Great-Granddaughter) Detlinde (Great-Granddaughter) Rudiger (Great-Grandson) Alstede (Great-Granddaughter) Wolfram (Great-Grandson, Deceased) | Infobox field family/Grandmother: Gabriele (Deceased)"
Hortensia,Waldifried,service_retainer,directed,2,0.99036324,0.99587655,1.0880252257091645,"Infobox field occupation: Librarian Prince Waldifried's Retainer (Former) Third Prince's Retainer (Former) | Hortensia was originally born in Klassenberg, but managed to be recruited into the Sovereignty, where she became a scholar retainer to the king's second son Prince Waldifried."
Cornelius,Leonore,romantic,undirected,2,0.990292975,0.99350715,1.0879480317167012,Infobox field family/Spouse: Leonore (Engaged) | Infobox field family/Spouse: Cornelius (Engaged)
Constanze,Rozemyne,family,undirected,2,0.9901819999999999,0.994311,1.087826113217966,"Infobox field family/Relatives: Karstedt (Cousin) Wilfried (Nephew) Melchior (Nephew) Charlotte (Niece) Henriette (Niece) Detlinde (Niece) Rozemyne (Niece, through adoption) Detlinde (Niece) Alstede (Niece) Wolfram (Nephew, Deceased) | Infobox field family/Aunt: Georgine (Adoptive) Constanze(Adoptive) Gudrun (Baptismal)"
Urano Motosu,Urano Motosu's Mother,family,undirected,2,0.990143625,0.99046665,1.0877839539713887,"Infobox field family/Daughter: Urano Motosu | Urano Motosu's Mother was the mother of Urano Motosu, who later became Myne."
Ferdinand,Magdalena,enemy_rival,undirected,2,0.99011207,0.99395424,1.0877492872606198,"With even more rage against the traitor, she sets off alongside the Dunkelfelger knights and makes for the auditorium, where the last remains of the enemy troops still at large in the Royal Academy are concentrated and locked in a battle with Ahrensbach and Ehrenfest forces led by Rozemyne and Ferdinand, as well as Anastasius and his personal guards. | During her time at the Royal Academy, a large group of Dunkelfelger knights made it their goal to rescue Ferdinand from the deprivations he had to suffer at the hands of Lady Veronica and her faction by marrying him into their own duchy."
Curtiss,Immanuel,service_retainer,directed,2,0.99007915,0.9985656,1.0877131209440767,Curtiss is a sovereign blue priest who served Relichion prior to becoming Immanuel's attendant after the latter became the Sovereign High Bishop. | Curtiss becomes Immanuel's attendant and works in the Sovereign High Bishop's office after Immanuel's succeeds as the new Sovereign High Bishop.
Claudio,Rozemyne,family,undirected,2,0.98987295,0.9913668,1.0874865870901533,"Infobox field family/Relatives: Previous Count Leisegang (Grandfather, Deceased) Count Groschel (Cousin) Eckhart (Nephew) Lamprecht (Nephew) Cornelius (Nephew) Rozemyne (Niece) | Infobox field family/Grandmother: Veronica (Adoptive)|family/Uncle=Ferdinand (Adoptive) Claudio (Baptismal)"
Kamil,Tuuli,family,undirected,2,0.98986555,0.997442,1.0874784573592173,"Tuuli (トゥーリ, Tuuri) is the oldest daughter of Gunther and Effa, as well as the older sister of Myne and Kamil. | Infobox field family/Sister: Tuuli Myne (Officially Deceased)"
Heidemarie,Ferdinand,service_retainer,directed,2,0.9898302999999999,0.9942484,1.0874397312760415,Infobox field occupation: Scholar Ferdinand's Retainer | She was a scholar and like her future husband worked as Ferdinand's retainer.
Hannelore,Rasantark,family,undirected,2,0.98964765,0.9898258,1.0872390697415164,Infobox field family/Relatives: Hildebrand (Cousin) Rasantark (Cousin) Kenntrips (Cousin) Codenest (Cousin) Reginald (Cousin) | Infobox field family/Relatives: Lestilaut (Cousin) Hannelore (Cousin) Raufereg (Cousin) Codenest
Karstedt,Previous Count Leisegang,family,undirected,2,0.98963025,0.9914991,1.0872199538876937,Infobox field family/Offspring: Karstedt (Grandson) Count Leisegang (Grandson) Leberecht (Grandson) Claudio (Grandson) Elvira (Granddaughter) Eckhart (Great-Grandson) Lamprecht (Great-Grandson) Cornelius (Great-Grandson) Rozemyne (Great-Granddaughter) Traugott (Great-Grandson) Nikolaus (Great-Grandson) Oliswalt (Great-Grandson) Leberecht's Middle Son (Great-Grandson) Hartmut (Great-Grandson) Leonore (Great-Granddaughter) Brunhilde (Great-Granddaughter) Bertilde (Great-Granddaughter) | Infobox field family/Grandfather: Previous Count Leisegang (Deceased)
Hildebrand,Lungtase,family,undirected,2,0.9896287349999999,0.99157387,1.0872182894900762,Infobox field family/Relatives: Eglantine (Cousin) Lestilaut (Cousin) Hannelore (Cousin) Reginald (Cousin) Kenntrips (Cousin) Rasantark (Cousin) Raufereg (Cousin) Lungtase (Cousin) Nahelache's Son (Half-Nephew) Stephareine (Half-Niece) | Infobox field family/Relatives: Hildebrand (Cousin) Kenntrips (Cousin) Rasantark (Cousin)
Adelbert,Detlinde,family,undirected,2,0.9895786,0.9949338,1.0871632105629838,"Infobox field family/Offspring: Wilfried (Grandson) Rozemyne (Granddaughter, through Adoption) Charlotte (Granddaughter) Melchior (Grandson) Henriette (Granddaughter) Rudiger (Grandson) Detlinde (Granddaughter) Alstede (Granddaughter) Benedikta (Great-Granddaugher) | Infobox field family/Grandfather: Adelbert (Deceased)"
Jenni,Bezewanst,service_retainer,directed,2,0.98931435,0.99385494,1.0868729022657033,"Jenni (イェンニ, Ienni) was one of High Bishop Bezewanst's attendants. | Infobox field occupation: Bezewanst's Attendant"
Zahm,Shikikoza,service_retainer,directed,2,0.989208175,0.99124825,1.0867562571059541,"Prior to that, he served under Shikikoza, but returned to the orphanage for a short time after his master returned to noble society, before being taken into Ferdinand's service. | Zahm is a very calm and patient person, likely due to having to put up with serving Shikikoza."
Brunhilde,Rozemyne,service_retainer,directed,2,0.989201905,0.99975175,1.086749368806904,"Brunhilde (ブリュンヒルデ, Buryunhirude) was an archnoble attendant who served as Rozemyne's retainer. | Infobox field occupation: Sylvester's Second Wife (Future) Rozemyne's Retainer (Former) Attendant"
Gabriele,Gieselfried,family,undirected,2,0.989157235,0.99405307,1.0867002937959693,"Infobox field family/Relatives: Gieselfried (Nephew) Brother of Gieselfried (Nephew) Georgine(Niece, In-Law) Adelbert (Nephew, In-Law, Deceased) Bonifatius (Nephew, In-Law) Irmhilde (Niece, In-Law, Deceased) Unnamed Woman (Adelbert's half-sister) (Niece, In-Law, Deceased) | Infobox field family/Aunt: Gabriele (Deceased)"
Irmhilde,Veronica,family,undirected,2,0.98903073,0.990204,1.0865613138483914,"Infobox field family/Sister: Irmhilde (In-Law, Deceased) Unnamed Woman (Half-Sister, In-Law, Deceased) | Infobox field family/Sister: Veronica (Half-Sister, In-Law) Bezewanst (Half-Brother, In-Law, Deceased)"
Monika,Rozemyne,service_retainer,directed,2,0.988660755,0.99802715,1.0861548547668913,"Monika (モニカ, Monika) is a gray shrine maiden, who served as one of Rozemyne's attendants at the Ehrenfest Temple. | Infobox field occupation: Rozemyne's Attendant"
Philine,Rozemyne,service_retainer,directed,2,0.98862722,0.99850684,1.0861180128037908,"Philine (フィリーネ, Firiine) is an apprentice layscholar who serves as one of Rozemyne's retainers and the current orphanage director. | Infobox field occupation: Orphanage Director Apprentice Blue Shrine Maiden Rozemyne's Retainer Apprentice Scholar"
Wilma,Christine,service_retainer,directed,2,0.988607475,0.9927878,1.0860963207041512,"Infobox field occupation: Rozemyne's attendant Managing the orphanage Christine's Attendant (Former) | Along with Rosina, Wilma was a former attendant of the blue shrine maiden apprentice Christine when she was a priestess in the temple."
Karstedt,Traugott,family,undirected,2,0.9883442499999999,0.9943072,1.0858071384844663,"Infobox field family/Relatives: Sylvester (Cousin) Ferdinand (Cousin) Georgine (Cousin) Constanze (Cousin) Traugott (Nephew) | Traugott is the son of Karstedt's younger brother and Gudrun, Rihyarda's daughter."
Rozemyne,Wilfried,romantic,undirected,2,0.9882590499999999,0.98838556,1.085713536717472,"Infobox field family/Spouse: Rozemyne (Betrothed, Cancelled) | Infobox field family/Spouse: Ferdinand (Betrothed) Wilfried (Betrothed, Cancelled) Sigiswald (Betrothed, Cancelled)"
Hildebrand,Nahelache,family,undirected,2,0.9881438300000001,0.9918434,1.0855869546095716,"Infobox field family/Relatives: Eglantine (Cousin) Lestilaut (Cousin) Hannelore (Cousin) Reginald (Cousin) Kenntrips (Cousin) Rasantark (Cousin) Raufereg (Cousin) Lungtase (Cousin) Nahelache's Son (Half-Nephew) Stephareine (Half-Niece) | Infobox field family/Sister: Trauerqual's Daughter (Deceased) Eglantine (Half-Sister, In-Law) Nahelache (Half-Sister, In-Law) Adolphine (Half-Sister, In-Law, Former)"
Gudrun,Rozemyne,service_retainer,directed,2,0.988139725,0.99670225,1.0855824448061266,"When Traugott's failings as a retainer come to light, Rozemyne successfully convinces him to resign from his position instead of firing him, effectively limiting the damage done to his family's reputation. | When Rozemyne entered the Royal Academy, the family nominated Traugott to serve as one of her retainers and guard knights."
Adelbert,Wilfried,family,undirected,2,0.9878572000000001,0.9933935,1.0852720593692708,"Infobox field family/Offspring: Wilfried (Grandson) Rozemyne (Granddaughter, through Adoption) Charlotte (Granddaughter) Melchior (Grandson) Henriette (Granddaughter) Rudiger (Grandson) Detlinde (Granddaughter) Alstede (Granddaughter) Benedikta (Great-Granddaugher) | Infobox field family/Grandfather: Adelbert (Deceased)"
Aurelia,Georgine,family,undirected,2,0.9876682450000001,0.99489033,1.0850644710842654,"Infobox field family/Relatives: Karstedt (Cousin) Wilfried (Nephew) Rozemyne (Niece, Adoptive) Charlotte (Niece) Melchior (Nephew) Henrietta (Niece) Rudiger (Nephew) Aurelia (Niece) Martina (Niece) Benedikta (Granddaughter) | Infobox field family/Aunt: Georgine (Deceased)"
Adelbert,Elvira,family,undirected,2,0.987634,0.9916831,1.0850268491064399,"Infobox field family/Relatives: Karstedt (Nephew) Elvira (Niece, In-Law) Trudeliede (Niece, In-Law) Rozemary (Niece, In-Law, Deceased) Veronica (Cousin) Fourth Aub Ehrenfest (Grandfather) | Infobox field family/Uncle: Adelbert (In-Law, Deceased) Bezewanst (Cousin)"
Georgine,Rozemyne,family,undirected,2,0.9875091,0.9941099,1.0848896324315853,"Infobox field family/Relatives: Karstedt (Cousin) Wilfried (Nephew) Rozemyne (Niece, Adoptive) Charlotte (Niece) Melchior (Nephew) Henrietta (Niece) Rudiger (Nephew) Aurelia (Niece) Martina (Niece) Benedikta (Granddaughter) | Infobox field family/Aunt: Georgine (Adoptive) Constanze(Adoptive) Gudrun (Baptismal)"
Fritz,Rozemyne,service_retainer,directed,2,0.9875043299999999,0.9989196,1.0848843920509683,He was previously an attendant of Lady Rozemyne as High Bishop. | Infobox field occupation: Rozemyne's Attendant (Former) Workshop Supervisor
Lamprecht,Rozemyne,family,undirected,2,0.98746228,0.99040496,1.0848381954042299,"Lamprecht is the second son of Karstedt and Elvira, and a brother of Eckhart, Cornelius, and Rozemyne. | Infobox field family/Sister: Rozemyne Heidemarie (In-law, Deceased)"
Deid,Gunther,family,undirected,2,0.9874261,0.99044305,1.084798447611626,Infobox field family/Relatives: Fey (Nephew) Gunther's Father (Grand-Cousin) | Infobox field family/Relatives: Deid's Mother (Grand-Cousin)
Charlotte,Veronica,family,undirected,2,0.9872788,0.9934615,1.0846366220215051,"Infobox field family/Offspring: Wilfried (Grandson) Rozemyne (Granddaughter, Adoptive) Charlotte (Granddaughter) Melchior (Grandson) Henriette (Granddaughter) Wolfram (Grandson, Deceased) Detlinde (Granddaughter) Rudiger (Grandson) Alstede (Granddaughter) Benedikta (Great-Granddaugher) | Likely due to the girl's close resemblance to her mother Florencia, Veronica was very harsh to Charlotte, though thankfully she didn't go so far as to outright bully her granddaughter, like she did with so many other people, including her own half-siblings, their descendants, and Florencia herself."
